track_id,student_id,date_enrolled
1,270445,2022-04-11
1,270458,2022-04-12
1,270460,2022-05-12
1,270462,2022-04-11
1,270464,2022-04-11
1,270466,2022-04-11
1,270468,2022-04-11
1,270472,2022-04-11
1,270474,2022-04-16
1,270479,2022-04-11
1,270493,2022-04-11
1,270499,2022-04-21
1,270500,2022-04-11
1,270518,2022-04-15
1,270528,2022-04-12
1,270529,2022-04-23
1,270540,2022-04-12
1,270581,2022-04-12
1,270584,2022-04-12
1,270585,2022-04-12
1,270587,2022-04-12
1,270599,2022-05-29
1,270633,2022-04-18
1,270646,2022-04-13
1,270649,2022-04-13
1,270665,2022-04-13
1,270670,2022-04-13
1,270671,2022-05-02
1,270687,2022-04-13
1,270690,2022-04-28
1,270691,2022-04-13
1,270705,2022-04-13
1,270710,2022-04-13
1,270737,2022-04-13
1,270738,2022-04-13
1,270744,2022-04-22
1,270754,2022-04-28
1,270758,2022-04-23
1,270765,2022-04-14
1,270813,2022-04-16
1,270833,2022-06-29
1,270838,2022-04-15
1,270871,2022-04-15
1,270898,2022-04-15
1,270902,2022-05-15
1,270903,2022-04-15
1,270920,2022-04-15
1,270926,2022-04-15
1,270928,2022-04-15
1,270930,2022-04-22
1,270940,2022-04-16
1,270958,2022-06-26
1,270963,2022-04-16
1,270968,2022-04-20
1,270969,2022-04-16
1,270984,2022-04-16
1,270988,2022-04-20
1,270991,2022-05-21
1,271021,2022-04-16
1,271040,2022-04-17
1,271063,2022-04-17
1,271069,2022-05-28
1,271095,2022-04-17
1,271102,2022-04-17
1,271125,2022-04-18
1,271128,2022-04-18
1,271131,2022-04-18
1,271151,2022-04-18
1,271161,2022-04-18
1,271164,2022-04-18
1,271180,2022-04-18
1,271184,2022-04-18
1,271185,2022-06-04
1,271190,2022-04-18
1,271210,2022-04-19
1,271220,2022-04-18
1,271231,2022-04-19
1,271243,2022-04-19
1,271270,2022-04-19
1,271271,2022-04-19
1,271275,2022-04-19
1,271278,2022-04-19
1,271289,2022-04-19
1,271298,2022-04-19
1,271299,2022-04-19
1,271300,2022-05-11
1,271301,2022-04-19
1,271305,2022-04-20
1,271310,2022-04-19
1,271325,2022-04-19
1,271326,2022-07-05
1,271341,2022-04-20
1,271396,2022-04-20
1,271434,2022-04-21
1,271451,2022-04-21
1,271466,2022-04-21
1,271472,2022-04-21
1,271486,2022-04-21
1,271491,2022-04-21
1,271504,2022-04-21
1,271505,2022-04-21
1,271508,2022-04-27
1,271512,2022-04-21
1,271529,2022-04-21
1,271534,2022-04-21
1,271539,2022-04-22
1,271543,2022-04-23
1,271592,2022-04-22
1,271606,2022-08-27
1,271633,2022-04-22
1,271652,2022-04-23
1,271664,2022-04-23
1,271687,2022-04-24
1,271691,2022-04-23
1,271714,2022-04-23
1,271720,2022-04-23
1,271729,2022-04-23
1,271743,2022-04-24
1,271755,2022-04-24
1,271778,2022-04-24
1,271792,2022-04-28
1,271793,2022-04-24
1,271800,2022-05-15
1,271805,2022-04-24
1,271845,2022-04-25
1,271861,2022-04-25
1,271866,2022-04-25
1,271869,2022-04-28
1,271880,2022-04-25
1,271884,2022-04-25
1,271896,2022-04-25
1,271907,2022-04-26
1,271921,2022-04-25
1,271930,2022-04-25
1,271940,2022-07-13
1,271946,2022-05-08
1,271963,2022-04-26
1,271986,2022-04-26
1,271991,2022-04-27
1,271995,2022-04-26
1,272002,2022-04-26
1,272010,2022-07-12
1,272023,2022-04-26
1,272035,2022-04-26
1,272041,2022-04-26
1,272052,2022-04-26
1,272055,2022-04-26
1,272059,2022-05-11
1,272068,2022-04-27
1,272078,2022-04-27
1,272123,2022-04-27
1,272131,2022-04-27
1,272134,2022-04-29
1,272173,2022-06-09
1,272179,2022-06-20
1,272189,2022-04-28
1,272195,2022-04-28
1,272225,2022-04-28
1,272234,2022-04-28
1,272238,2022-04-28
1,272242,2022-04-28
1,272255,2022-04-29
1,272261,2022-04-28
1,272294,2022-04-29
1,272313,2022-04-29
1,272338,2022-05-03
1,272384,2022-04-29
1,272415,2022-04-30
1,272419,2022-05-03
1,272425,2022-04-30
1,272452,2022-05-24
1,272465,2022-06-30
1,272474,2022-04-30
1,272510,2022-05-02
1,272516,2022-05-01
1,272548,2022-05-01
1,272576,2022-09-02
1,272577,2022-05-02
1,272597,2022-05-02
1,272612,2022-05-02
1,272622,2022-05-02
1,272631,2022-05-02
1,272654,2022-05-03
1,272655,2022-05-03
1,272681,2022-06-13
1,272696,2022-05-10
1,272705,2022-05-03
1,272706,2022-05-03
1,272733,2022-05-03
1,272751,2022-05-04
1,272755,2022-05-04
1,272775,2022-05-04
1,272804,2022-05-04
1,272825,2022-05-04
1,272829,2022-05-04
1,272833,2022-05-04
1,272837,2022-05-04
1,272838,2022-07-31
1,272839,2022-05-04
1,272909,2022-05-12
1,272911,2022-05-05
1,272915,2022-05-05
1,272946,2022-05-05
1,272962,2022-05-06
1,272977,2022-08-09
1,272988,2022-09-02
1,273002,2022-05-06
1,273023,2022-08-12
1,273040,2022-05-06
1,273041,2022-05-06
1,273048,2022-05-06
1,273050,2022-05-06
1,273059,2022-08-15
1,273068,2022-05-07
1,273072,2022-07-31
1,273092,2022-05-07
1,273094,2022-05-07
1,273096,2022-08-15
1,273103,2022-05-07
1,273118,2022-05-07
1,273131,2022-08-13
1,273134,2022-05-07
1,273144,2022-05-08
1,273157,2022-05-08
1,273165,2022-05-08
1,273177,2022-05-14
1,273179,2022-05-08
1,273191,2022-05-08
1,273216,2022-05-08
1,273224,2022-05-08
1,273225,2022-05-08
1,273233,2022-05-08
1,273237,2022-05-08
1,273249,2022-05-15
1,273263,2022-05-09
1,273264,2022-05-09
1,273269,2022-06-19
1,273300,2022-07-29
1,273307,2022-06-08
1,273313,2022-05-09
1,273329,2022-05-20
1,273341,2022-05-10
1,273349,2022-05-10
1,273396,2022-05-10
1,273423,2022-05-24
1,273443,2022-09-29
1,273446,2022-05-10
1,273449,2022-05-10
1,273460,2022-05-10
1,273467,2022-05-16
1,273490,2022-05-10
1,273506,2022-05-11
1,273531,2022-05-11
1,273552,2022-05-11
1,273562,2022-05-11
1,273577,2022-05-11
1,273610,2022-05-11
1,273616,2022-05-11
1,273620,2022-05-11
1,273630,2022-05-12
1,273639,2022-05-12
1,273654,2022-05-12
1,273660,2022-05-12
1,273662,2022-05-12
1,273683,2022-05-12
1,273693,2022-05-29
1,273700,2022-05-12
1,273730,2022-05-12
1,273751,2022-05-13
1,273760,2022-05-13
1,273773,2022-05-19
1,273775,2022-05-13
1,273789,2022-05-13
1,273793,2022-05-13
1,273804,2022-05-13
1,273806,2022-05-13
1,273808,2022-05-13
1,273809,2022-05-13
1,273818,2022-05-13
1,273820,2022-05-13
1,273831,2022-05-27
1,273838,2022-08-22
1,273852,2022-05-13
1,273853,2022-08-20
1,273867,2022-05-13
1,273876,2022-05-14
1,273878,2022-05-14
1,273882,2022-05-14
1,273887,2022-05-14
1,273936,2022-06-24
1,273978,2022-05-15
1,273992,2022-06-18
1,273994,2022-08-05
1,273995,2022-05-15
1,274006,2022-05-15
1,274010,2022-05-15
1,274021,2022-08-15
1,274050,2022-06-14
1,274057,2022-05-15
1,274058,2022-05-15
1,274070,2022-06-29
1,274072,2022-05-16
1,274081,2022-05-16
1,274087,2022-06-26
1,274105,2022-05-16
1,274109,2022-05-16
1,274113,2022-07-30
1,274128,2022-05-19
1,274140,2022-05-16
1,274157,2022-05-16
1,274162,2022-06-08
1,274163,2022-05-16
1,274169,2022-05-16
1,274172,2022-05-16
1,274192,2022-05-17
1,274194,2022-05-18
1,274207,2022-05-17
1,274209,2022-05-17
1,274233,2022-05-17
1,274269,2022-05-23
1,274273,2022-05-24
1,274288,2022-05-18
1,274307,2022-05-18
1,274334,2022-05-18
1,274361,2022-06-03
1,274367,2022-05-18
1,274369,2022-05-18
1,274375,2022-06-25
1,274377,2022-05-18
1,274385,2022-05-18
1,274390,2022-05-18
1,274392,2022-05-19
1,274400,2022-05-19
1,274404,2022-05-19
1,274411,2022-05-19
1,274418,2022-05-19
1,274475,2022-05-19
1,274487,2022-05-19
1,274491,2022-05-19
1,274498,2022-05-19
1,274512,2022-08-20
1,274525,2022-05-20
1,274549,2022-05-20
1,274563,2022-05-20
1,274566,2022-05-20
1,274575,2022-05-20
1,274576,2022-05-20
1,274587,2022-05-20
1,274597,2022-05-20
1,274602,2022-05-20
1,274618,2022-05-21
1,274624,2022-06-12
1,274626,2022-08-11
1,274630,2022-05-26
1,274644,2022-05-21
1,274660,2022-05-21
1,274700,2022-05-22
1,274701,2022-05-22
1,274725,2022-05-22
1,274726,2022-05-30
1,274759,2022-09-07
1,274764,2022-05-23
1,274765,2022-05-23
1,274778,2022-05-23
1,274798,2022-08-23
1,274821,2022-05-23
1,274833,2022-06-30
1,274836,2022-05-26
1,274837,2022-05-24
1,274838,2022-05-27
1,274848,2022-05-23
1,274861,2022-05-30
1,274882,2022-05-24
1,274883,2022-05-24
1,274890,2022-05-24
1,274892,2022-05-24
1,274893,2022-09-20
1,274901,2022-05-31
1,274906,2022-05-28
1,274909,2022-05-24
1,274916,2022-05-24
1,274929,2022-05-29
1,274958,2022-05-25
1,274964,2022-06-02
1,274967,2022-05-25
1,274969,2022-06-20
1,274984,2022-05-25
1,274994,2022-06-02
1,275010,2022-05-25
1,275016,2022-05-25
1,275055,2022-05-25
1,275056,2022-05-30
1,275060,2022-05-26
1,275067,2022-05-26
1,275069,2022-06-23
1,275071,2022-10-25
1,275076,2022-05-26
1,275081,2022-06-02
1,275087,2022-05-26
1,275093,2022-08-17
1,275100,2022-08-14
1,275103,2022-05-27
1,275105,2022-07-01
1,275112,2022-05-26
1,275126,2022-07-22
1,275130,2022-05-26
1,275132,2022-05-29
1,275136,2022-05-26
1,275142,2022-05-26
1,275144,2022-05-27
1,275154,2022-05-27
1,275158,2022-06-25
1,275165,2022-06-01
1,275173,2022-06-13
1,275180,2022-05-27
1,275190,2022-05-27
1,275215,2022-05-29
1,275239,2022-05-27
1,275246,2022-05-28
1,275253,2022-09-26
1,275266,2022-05-28
1,275273,2022-05-29
1,275277,2022-05-28
1,275282,2022-05-28
1,275286,2022-05-29
1,275292,2022-05-28
1,275293,2022-05-28
1,275317,2022-06-07
1,275366,2022-05-29
1,275384,2022-05-30
1,275389,2022-05-30
1,275392,2022-05-30
1,275407,2022-05-31
1,275411,2022-06-04
1,275423,2022-05-31
1,275431,2022-05-30
1,275438,2022-05-30
1,275445,2022-10-12
1,275450,2022-05-30
1,275468,2022-06-22
1,275474,2022-05-30
1,275479,2022-06-22
1,275480,2022-05-30
1,275498,2022-05-31
1,275509,2022-05-31
1,275510,2022-05-31
1,275513,2022-07-26
1,275529,2022-06-01
1,275532,2022-05-31
1,275534,2022-06-01
1,275545,2022-05-31
1,275552,2022-05-31
1,275565,2022-05-31
1,275570,2022-05-31
1,275578,2022-05-31
1,275579,2022-06-04
1,275583,2022-09-02
1,275592,2022-06-01
1,275594,2022-08-15
1,275601,2022-06-01
1,275611,2022-06-01
1,275629,2022-06-24
1,275637,2022-06-01
1,275644,2022-06-01
1,275653,2022-06-01
1,275684,2022-06-06
1,275691,2022-06-01
1,275711,2022-06-30
1,275723,2022-06-01
1,275724,2022-06-01
1,275752,2022-06-01
1,275770,2022-06-01
1,275797,2022-06-02
1,275799,2022-06-01
1,275818,2022-06-02
1,275820,2022-06-02
1,275870,2022-06-02
1,275901,2022-06-02
1,275903,2022-06-02
1,275918,2022-06-02
1,275933,2022-06-02
1,275939,2022-06-02
1,275951,2022-06-24
1,275992,2022-06-02
1,276004,2022-06-02
1,276027,2022-06-02
1,276031,2022-06-02
1,276032,2022-06-02
1,276038,2022-06-02
1,276044,2022-09-18
1,276058,2022-06-02
1,276088,2022-06-02
1,276112,2022-10-04
1,276115,2022-06-02
1,276122,2022-06-02
1,276130,2022-06-02
1,276145,2022-06-02
1,276165,2022-06-02
1,276204,2022-06-02
1,276232,2022-06-03
1,276235,2022-06-02
1,276247,2022-06-03
1,276251,2022-06-03
1,276257,2022-06-11
1,276261,2022-06-03
1,276262,2022-06-03
1,276265,2022-06-06
1,276287,2022-06-03
1,276291,2022-06-10
1,276296,2022-08-15
1,276298,2022-06-03
1,276312,2022-06-03
1,276340,2022-06-03
1,276350,2022-07-05
1,276357,2022-06-03
1,276383,2022-06-03
1,276400,2022-06-03
1,276411,2022-06-03
1,276416,2022-06-03
1,276430,2022-06-03
1,276442,2022-06-04
1,276448,2022-06-03
1,276455,2022-06-03
1,276461,2022-08-26
1,276474,2022-06-04
1,276536,2022-06-04
1,276542,2022-06-12
1,276549,2022-06-04
1,276580,2022-06-04
1,276598,2022-06-05
1,276599,2022-06-05
1,276600,2022-06-05
1,276639,2022-06-05
1,276657,2022-08-16
1,276672,2022-07-01
1,276695,2022-06-05
1,276730,2022-06-06
1,276737,2022-06-06
1,276741,2022-06-06
1,276759,2022-06-06
1,276772,2022-06-06
1,276779,2022-06-06
1,276783,2022-06-13
1,276803,2022-06-06
1,276814,2022-06-06
1,276822,2022-06-06
1,276824,2022-06-06
1,276857,2022-06-07
1,276862,2022-06-07
1,276878,2022-06-08
1,276879,2022-06-07
1,276911,2022-07-28
1,276914,2022-06-07
1,276949,2022-06-07
1,276950,2022-06-07
1,276972,2022-06-07
1,276982,2022-06-08
1,276994,2022-06-08
1,276995,2022-06-08
1,276998,2022-06-24
1,277009,2022-07-23
1,277014,2022-06-08
1,277035,2022-06-08
1,277072,2022-06-08
1,277074,2022-06-08
1,277084,2022-10-19
1,277096,2022-06-08
1,277108,2022-06-08
1,277129,2022-06-09
1,277139,2022-06-09
1,277149,2022-06-09
1,277153,2022-08-15
1,277164,2022-06-09
1,277183,2022-06-09
1,277204,2022-06-09
1,277210,2022-06-09
1,277213,2022-06-09
1,277217,2022-06-09
1,277219,2022-06-09
1,277237,2022-07-01
1,277242,2022-06-09
1,277266,2022-06-10
1,277290,2022-06-10
1,277293,2022-06-10
1,277332,2022-06-10
1,277352,2022-06-11
1,277353,2022-08-14
1,277378,2022-08-14
1,277393,2022-06-11
1,277398,2022-06-11
1,277406,2022-06-11
1,277435,2022-06-11
1,277468,2022-06-11
1,277477,2022-06-12
1,277485,2022-06-12
1,277521,2022-06-12
1,277542,2022-07-07
1,277568,2022-06-13
1,277586,2022-06-13
1,277592,2022-06-13
1,277657,2022-06-13
1,277667,2022-06-13
1,277668,2022-06-20
1,277673,2022-06-22
1,277682,2022-06-13
1,277695,2022-06-13
1,277697,2022-06-13
1,277704,2022-06-14
1,277705,2022-06-14
1,277715,2022-06-14
1,277722,2022-08-23
1,277747,2022-06-14
1,277770,2022-06-14
1,277782,2022-07-03
1,277785,2022-06-14
1,277791,2022-06-15
1,277798,2022-06-14
1,277804,2022-06-15
1,277811,2022-06-14
1,277817,2022-06-14
1,277820,2022-06-16
1,277845,2022-06-17
1,277864,2022-06-18
1,277875,2022-06-15
1,277886,2022-08-11
1,277888,2022-06-15
1,277895,2022-08-15
1,277909,2022-06-15
1,277913,2022-07-07
1,277945,2022-06-15
1,277964,2022-06-19
1,277996,2022-06-16
1,278005,2022-06-16
1,278007,2022-06-16
1,278015,2022-06-16
1,278017,2022-08-15
1,278032,2022-06-16
1,278055,2022-06-20
1,278056,2022-06-16
1,278080,2022-06-20
1,278111,2022-06-17
1,278114,2022-06-17
1,278115,2022-06-17
1,278119,2022-06-17
1,278129,2022-06-21
1,278170,2022-06-17
1,278204,2022-06-17
1,278218,2022-06-17
1,278228,2022-08-03
1,278280,2022-06-19
1,278283,2022-06-30
1,278284,2022-06-19
1,278291,2022-06-18
1,278292,2022-08-12
1,278308,2022-06-18
1,278319,2022-07-01
1,278326,2022-06-18
1,278331,2022-06-22
1,278387,2022-06-19
1,278391,2022-06-19
1,278397,2022-06-19
1,278402,2022-06-19
1,278409,2022-07-26
1,278410,2022-06-19
1,278419,2022-06-21
1,278450,2022-06-20
1,278459,2022-07-14
1,278464,2022-06-19
1,278469,2022-06-19
1,278470,2022-06-19
1,278480,2022-06-21
1,278482,2022-06-19
1,278499,2022-06-19
1,278519,2022-06-19
1,278520,2022-06-19
1,278522,2022-06-19
1,278524,2022-06-19
1,278531,2022-06-26
1,278550,2022-06-20
1,278551,2022-06-20
1,278566,2022-06-20
1,278582,2022-06-21
1,278586,2022-07-04
1,278609,2022-06-20
1,278610,2022-09-03
1,278633,2022-06-20
1,278663,2022-06-20
1,278686,2022-06-20
1,278697,2022-06-20
1,278698,2022-06-20
1,278701,2022-06-20
1,278711,2022-06-20
1,278714,2022-06-25
1,278716,2022-06-20
1,278719,2022-06-21
1,278722,2022-06-21
1,278811,2022-06-21
1,278851,2022-07-02
1,278862,2022-08-21
1,278870,2022-06-27
1,278882,2022-06-22
1,278884,2022-06-22
1,278905,2022-06-22
1,278915,2022-06-22
1,278919,2022-06-22
1,278920,2022-06-22
1,278929,2022-06-29
1,278935,2022-06-22
1,278943,2022-06-22
1,278956,2022-06-23
1,278975,2022-08-16
1,278995,2022-08-10
1,278997,2022-06-23
1,279007,2022-06-23
1,279008,2022-06-23
1,279011,2022-06-23
1,279066,2022-06-24
1,279080,2022-06-24
1,279102,2022-06-24
1,279106,2022-07-20
1,279125,2022-06-27
1,279132,2022-06-24
1,279154,2022-06-24
1,279158,2022-06-24
1,279183,2022-06-30
1,279200,2022-07-03
1,279209,2022-06-28
1,279210,2022-06-25
1,279214,2022-06-25
1,279223,2022-06-25
1,279224,2022-06-25
1,279228,2022-08-02
1,279231,2022-06-25
1,279266,2022-06-26
1,279267,2022-06-26
1,279286,2022-06-26
1,279303,2022-06-26
1,279331,2022-06-26
1,279348,2022-08-18
1,279352,2022-07-05
1,279378,2022-06-27
1,279398,2022-06-27
1,279408,2022-06-27
1,279428,2022-07-30
1,279448,2022-06-27
1,279475,2022-08-16
1,279482,2022-07-05
1,279520,2022-09-08
1,279562,2022-08-18
1,279570,2022-06-28
1,279576,2022-06-28
1,279579,2022-06-28
1,279587,2022-06-28
1,279595,2022-06-28
1,279597,2022-08-31
1,279620,2022-06-28
1,279625,2022-06-29
1,279632,2022-06-29
1,279665,2022-06-29
1,279687,2022-06-29
1,279726,2022-08-15
1,279735,2022-07-17
1,279753,2022-08-25
1,279765,2022-06-30
1,279769,2022-06-30
1,279784,2022-06-30
1,279854,2022-06-30
1,279857,2022-07-01
1,279890,2022-07-01
1,279908,2022-07-01
1,279909,2022-07-01
1,279914,2022-07-01
1,279920,2022-07-01
1,279932,2022-07-01
1,279981,2022-07-01
1,279982,2022-07-01
1,280011,2022-07-04
1,280019,2022-07-02
1,280024,2022-07-02
1,280048,2022-09-24
1,280049,2022-07-02
1,280067,2022-07-06
1,280069,2022-07-28
1,280075,2022-07-02
1,280083,2022-07-02
1,280087,2022-07-02
1,280100,2022-07-02
1,280110,2022-07-02
1,280124,2022-07-02
1,280141,2022-07-03
1,280153,2022-07-08
1,280161,2022-07-03
1,280182,2022-07-03
1,280195,2022-07-03
1,280220,2022-08-13
1,280249,2022-07-04
1,280265,2022-07-04
1,280279,2022-07-04
1,280298,2022-07-04
1,280324,2022-07-04
1,280330,2022-08-15
1,280336,2022-07-04
1,280342,2022-07-05
1,280346,2022-07-05
1,280352,2022-07-05
1,280363,2022-07-05
1,280372,2022-08-18
1,280374,2022-07-05
1,280380,2022-07-05
1,280396,2022-07-22
1,280407,2022-07-05
1,280410,2022-07-05
1,280427,2022-07-06
1,280431,2022-07-05
1,280447,2022-07-05
1,280451,2022-07-05
1,280461,2022-07-05
1,280479,2022-07-06
1,280483,2022-07-06
1,280496,2022-10-22
1,280517,2022-07-06
1,280521,2022-07-06
1,280543,2022-08-28
1,280548,2022-07-15
1,280558,2022-07-06
1,280564,2022-07-26
1,280575,2022-07-06
1,280593,2022-07-07
1,280600,2022-07-07
1,280611,2022-07-07
1,280628,2022-07-07
1,280632,2022-07-07
1,280641,2022-07-07
1,280653,2022-07-07
1,280676,2022-07-07
1,280702,2022-07-07
1,280716,2022-07-08
1,280722,2022-07-08
1,280724,2022-08-07
1,280736,2022-07-08
1,280784,2022-07-08
1,280792,2022-07-08
1,280796,2022-07-08
1,280808,2022-07-08
1,280813,2022-07-09
1,280816,2022-07-08
1,280821,2022-07-08
1,280830,2022-07-08
1,280837,2022-09-18
1,280847,2022-07-09
1,280853,2022-08-10
1,280868,2022-08-22
1,280869,2022-07-10
1,280890,2022-07-09
1,280894,2022-07-09
1,280899,2022-07-09
1,280906,2022-07-09
1,280907,2022-07-09
1,280911,2022-07-09
1,280913,2022-07-09
1,280930,2022-07-09
1,280932,2022-07-21
1,280940,2022-07-09
1,280948,2022-08-12
1,280954,2022-07-10
1,280967,2022-07-10
1,280971,2022-07-10
1,280977,2022-07-10
1,280991,2022-07-10
1,281001,2022-07-10
1,281045,2022-07-12
1,281046,2022-07-10
1,281047,2022-09-19
1,281057,2022-07-11
1,281075,2022-07-11
1,281086,2022-07-11
1,281096,2022-07-11
1,281120,2022-07-11
1,281125,2022-07-11
1,281131,2022-07-11
1,281136,2022-07-11
1,281152,2022-07-11
1,281176,2022-07-12
1,281200,2022-07-14
1,281220,2022-07-12
1,281227,2022-07-12
1,281241,2022-07-12
1,281272,2022-07-12
1,281284,2022-07-13
1,281286,2022-07-12
1,281294,2022-07-13
1,281299,2022-09-21
1,281305,2022-07-12
1,281319,2022-07-12
1,281320,2022-07-13
1,281327,2022-07-12
1,281346,2022-07-13
1,281371,2022-07-13
1,281387,2022-07-13
1,281390,2022-09-01
1,281404,2022-07-13
1,281440,2022-07-16
1,281455,2022-07-14
1,281471,2022-07-14
1,281487,2022-07-14
1,281497,2022-07-14
1,281501,2022-10-18
1,281512,2022-07-14
1,281554,2022-08-13
1,281568,2022-07-14
1,281569,2022-07-15
1,281601,2022-07-20
1,281607,2022-07-15
1,281609,2022-08-05
1,281618,2022-07-15
1,281642,2022-07-15
1,281644,2022-07-16
1,281671,2022-08-17
1,281693,2022-07-16
1,281700,2022-07-16
1,281726,2022-07-16
1,281730,2022-09-29
1,281741,2022-07-16
1,281742,2022-07-24
1,281744,2022-07-16
1,281753,2022-07-16
1,281783,2022-07-16
1,281791,2022-08-31
1,281807,2022-07-17
1,281827,2022-07-17
1,281829,2022-07-17
1,281832,2022-07-17
1,281839,2022-08-12
1,281842,2022-07-27
1,281847,2022-07-17
1,281865,2022-07-17
1,281885,2022-07-25
1,281894,2022-07-18
1,281908,2022-07-17
1,281924,2022-08-15
1,281928,2022-07-18
1,281937,2022-07-18
1,281961,2022-07-18
1,281962,2022-07-18
1,281963,2022-07-18
1,281966,2022-07-18
1,281990,2022-07-19
1,282015,2022-07-18
1,282018,2022-07-22
1,282032,2022-07-28
1,282033,2022-07-29
1,282066,2022-09-10
1,282067,2022-07-19
1,282088,2022-07-28
1,282095,2022-07-19
1,282103,2022-07-19
1,282111,2022-08-15
1,282121,2022-07-19
1,282123,2022-08-29
1,282124,2022-07-19
1,282127,2022-07-19
1,282136,2022-07-20
1,282139,2022-07-20
1,282159,2022-08-15
1,282166,2022-07-20
1,282189,2022-07-20
1,282193,2022-07-20
1,282214,2022-07-21
1,282218,2022-07-21
1,282223,2022-07-21
1,282229,2022-07-21
1,282240,2022-08-03
1,282241,2022-07-21
1,282250,2022-07-21
1,282257,2022-07-21
1,282267,2022-07-24
1,282275,2022-07-21
1,282278,2022-07-23
1,282279,2022-07-21
1,282309,2022-07-22
1,282313,2022-07-22
1,282318,2022-07-28
1,282336,2022-07-22
1,282339,2022-07-22
1,282356,2022-07-28
1,282371,2022-07-23
1,282409,2022-07-25
1,282442,2022-07-26
1,282446,2022-07-23
1,282447,2022-07-23
1,282469,2022-07-24
1,282481,2022-07-24
1,282490,2022-07-30
1,282520,2022-08-08
1,282529,2022-07-26
1,282542,2022-08-14
1,282546,2022-07-25
1,282552,2022-07-25
1,282560,2022-08-10
1,282575,2022-08-07
1,282576,2022-07-25
1,282581,2022-07-25
1,282606,2022-07-25
1,282613,2022-07-25
1,282614,2022-07-26
1,282617,2022-07-25
1,282626,2022-08-04
1,282633,2022-07-26
1,282642,2022-07-26
1,282669,2022-07-26
1,282677,2022-07-26
1,282684,2022-07-26
1,282685,2022-07-26
1,282687,2022-08-20
1,282707,2022-09-02
1,282713,2022-08-03
1,282719,2022-08-15
1,282724,2022-07-26
1,282738,2022-07-28
1,282741,2022-07-27
1,282751,2022-08-02
1,282753,2022-07-28
1,282754,2022-07-27
1,282758,2022-07-31
1,282767,2022-07-27
1,282772,2022-07-27
1,282774,2022-07-27
1,282800,2022-07-27
1,282803,2022-08-15
1,282809,2022-07-27
1,282813,2022-08-08
1,282820,2022-08-12
1,282825,2022-08-09
1,282833,2022-07-28
1,282834,2022-09-08
1,282839,2022-07-28
1,282864,2022-07-28
1,282872,2022-08-04
1,282898,2022-07-29
1,282904,2022-07-28
1,282906,2022-07-28
1,282926,2022-08-03
1,282940,2022-09-03
1,282943,2022-07-29
1,282960,2022-08-08
1,282977,2022-09-23
1,283002,2022-07-29
1,283003,2022-07-29
1,283008,2022-07-29
1,283013,2022-07-29
1,283025,2022-08-02
1,283030,2022-07-30
1,283035,2022-07-30
1,283036,2022-07-30
1,283048,2022-07-30
1,283055,2022-07-30
1,283065,2022-07-30
1,283072,2022-07-30
1,283097,2022-07-30
1,283116,2022-07-30
1,283130,2022-08-03
1,283135,2022-07-30
1,283138,2022-07-31
1,283162,2022-07-31
1,283166,2022-08-12
1,283174,2022-07-31
1,283178,2022-08-10
1,283206,2022-07-31
1,283217,2022-08-24
1,283240,2022-07-31
1,283267,2022-08-03
1,283282,2022-07-31
1,283284,2022-07-31
1,283286,2022-08-02
1,283303,2022-08-25
1,283308,2022-07-31
1,283313,2022-08-01
1,283319,2022-08-01
1,283334,2022-08-01
1,283357,2022-08-05
1,283388,2022-08-01
1,283394,2022-08-01
1,283415,2022-08-01
1,283427,2022-08-01
1,283434,2022-08-01
1,283435,2022-08-01
1,283437,2022-08-01
1,283438,2022-08-01
1,283439,2022-08-10
1,283441,2022-08-01
1,283445,2022-08-01
1,283452,2022-08-03
1,283489,2022-08-01
1,283499,2022-08-02
1,283514,2022-08-02
1,283524,2022-08-02
1,283562,2022-08-02
1,283568,2022-08-02
1,283576,2022-08-09
1,283577,2022-08-02
1,283579,2022-08-09
1,283597,2022-08-02
1,283623,2022-08-03
1,283636,2022-08-02
1,283645,2022-08-03
1,283693,2022-09-12
1,283736,2022-08-03
1,283749,2022-08-06
1,283762,2022-08-03
1,283776,2022-08-03
1,283778,2022-08-04
1,283811,2022-08-04
1,283872,2022-08-04
1,283886,2022-08-17
1,283887,2022-08-09
1,283899,2022-08-04
1,283922,2022-08-04
1,283936,2022-08-05
1,283937,2022-08-06
1,283967,2022-08-05
1,283983,2022-08-12
1,284000,2022-08-05
1,284015,2022-08-16
1,284017,2022-08-05
1,284043,2022-08-05
1,284057,2022-08-05
1,284066,2022-08-05
1,284067,2022-08-28
1,284072,2022-08-05
1,284107,2022-08-06
1,284110,2022-08-15
1,284127,2022-08-06
1,284141,2022-08-06
1,284157,2022-08-06
1,284166,2022-08-19
1,284171,2022-08-06
1,284180,2022-08-06
1,284190,2022-08-15
1,284191,2022-08-06
1,284194,2022-08-08
1,284212,2022-08-09
1,284217,2022-08-07
1,284219,2022-08-07
1,284230,2022-09-01
1,284241,2022-09-16
1,284265,2022-08-07
1,284274,2022-08-07
1,284281,2022-08-07
1,284292,2022-08-07
1,284301,2022-08-07
1,284304,2022-08-07
1,284323,2022-08-07
1,284324,2022-08-23
1,284342,2022-08-08
1,284344,2022-08-11
1,284353,2022-08-08
1,284359,2022-08-08
1,284360,2022-08-08
1,284364,2022-08-31
1,284397,2022-08-18
1,284413,2022-08-08
1,284432,2022-08-09
1,284437,2022-08-08
1,284438,2022-10-12
1,284452,2022-09-29
