student_id,engagement_date,paid,cohort,period
265588,2022-04-27,1,2022-03,1
265878,2022-04-27,1,2022-03,1
265966,2022-04-27,1,2022-03,1
266766,2022-04-27,1,2022-03,1
267026,2022-04-27,1,2022-03,1
267498,2022-04-27,1,2022-03,1
267959,2022-04-27,1,2022-03,1
268242,2022-04-27,1,2022-04,0
268805,2022-04-27,1,2022-04,0
268978,2022-04-27,1,2022-03,1
269000,2022-04-27,1,2022-03,1
269010,2022-04-27,1,2022-03,1
269040,2022-04-27,1,2022-03,1
269570,2022-04-27,1,2022-04,0
269978,2022-04-27,1,2022-04,0
269984,2022-04-27,1,2022-04,0
270179,2022-04-27,1,2022-04,0
270393,2022-04-27,1,2022-04,0
270474,2022-04-27,1,2022-04,0
270968,2022-04-27,1,2022-04,0
271035,2022-04-27,1,2022-04,0
271197,2022-04-27,1,2022-04,0
271388,2022-04-27,1,2022-04,0
271670,2022-04-27,1,2022-04,0
271851,2022-04-27,1,2022-04,0
271883,2022-04-27,0,2022-04,0
271903,2022-04-27,0,2022-04,0
271913,2022-04-27,0,2022-04,0
271934,2022-04-27,0,2022-04,0
271948,2022-04-27,0,2022-04,0
271986,2022-04-27,0,2022-04,0
271991,2022-04-27,1,2022-04,0
272001,2022-04-27,1,2022-04,0
272044,2022-04-27,0,2022-04,0
272047,2022-04-27,0,2022-04,0
272063,2022-04-27,1,2022-04,0
272089,2022-04-27,0,2022-04,0
272096,2022-04-27,0,2022-04,0
272103,2022-04-27,0,2022-04,0
272122,2022-04-27,0,2022-04,0
272134,2022-04-27,0,2022-04,0
272142,2022-04-27,0,2022-04,0
272145,2022-04-27,0,2022-04,0
272146,2022-04-27,0,2022-04,0
272155,2022-04-27,0,2022-04,0
272176,2022-04-27,0,2022-04,0
272185,2022-04-27,0,2022-04,0
261171,2022-04-27,1,2022-01,3
261212,2022-04-27,1,2022-01,3
261412,2022-04-27,1,2022-03,1
261552,2022-04-27,1,2022-01,3
261801,2022-04-27,1,2022-01,3
265093,2022-04-27,1,2022-02,2
265310,2022-04-27,1,2022-03,1
266001,2022-04-27,1,2022-03,1
266811,2022-04-27,1,2022-04,0
268926,2022-04-27,1,2022-03,1
269204,2022-04-27,1,2022-04,0
269485,2022-04-27,1,2022-04,0
270014,2022-04-27,1,2022-04,0
270710,2022-04-27,1,2022-04,0
271713,2022-04-27,0,2022-04,0
271987,2022-04-27,0,2022-04,0
258913,2022-04-27,1,2022-01,3
260008,2022-04-27,0,2022-04,0
260173,2022-04-27,1,2022-01,3
260702,2022-04-27,1,2022-01,3
261072,2022-04-27,1,2022-01,3
261550,2022-04-27,1,2022-01,3
261771,2022-04-27,1,2022-04,0
261778,2022-04-27,1,2022-01,3
261883,2022-04-27,1,2022-02,2
262487,2022-04-27,1,2022-04,0
263293,2022-04-27,1,2022-02,2
263309,2022-04-27,0,2022-04,0
263368,2022-04-27,1,2022-02,2
263496,2022-04-27,1,2022-02,2
263650,2022-04-27,1,2022-02,2
263693,2022-04-27,1,2022-03,1
264049,2022-04-27,1,2022-03,1
264404,2022-04-27,1,2022-02,2
265003,2022-04-27,1,2022-04,0
265250,2022-04-27,1,2022-02,2
265519,2022-04-27,1,2022-03,1
265628,2022-04-27,1,2022-03,1
265789,2022-04-27,1,2022-03,1
265967,2022-04-27,1,2022-03,1
266012,2022-04-27,1,2022-03,1
266112,2022-04-27,1,2022-04,0
266512,2022-04-27,1,2022-03,1
266548,2022-04-27,1,2022-03,1
266584,2022-04-27,1,2022-03,1
266731,2022-04-27,1,2022-04,0
266758,2022-04-27,1,2022-03,1
267064,2022-04-27,1,2022-03,1
260345,2022-04-28,1,2022-01,3
260356,2022-04-28,1,2022-01,3
260702,2022-04-28,1,2022-01,3
260916,2022-04-28,1,2022-01,3
261239,2022-04-28,1,2022-01,3
261735,2022-04-28,1,2022-04,0
261785,2022-04-28,1,2022-01,3
262044,2022-04-28,1,2022-04,0
262112,2022-04-28,1,2022-03,1
262203,2022-04-28,1,2022-03,1
262270,2022-04-28,1,2022-02,2
262377,2022-04-28,1,2022-02,2
262459,2022-04-28,1,2022-02,2
262487,2022-04-28,1,2022-04,0
262988,2022-04-28,1,2022-02,2
263187,2022-04-28,0,2022-02,2
263293,2022-04-28,1,2022-02,2
263309,2022-04-28,0,2022-04,0
263496,2022-04-28,1,2022-02,2
263650,2022-04-28,1,2022-02,2
263693,2022-04-28,1,2022-03,1
263845,2022-04-28,1,2022-03,1
264049,2022-04-28,1,2022-03,1
264141,2022-04-28,1,2022-02,2
264514,2022-04-28,1,2022-02,2
265250,2022-04-28,0,2022-04,0
266112,2022-04-28,1,2022-04,0
266548,2022-04-28,1,2022-03,1
266584,2022-04-28,1,2022-03,1
266731,2022-04-28,1,2022-04,0
266788,2022-04-28,1,2022-03,1
267206,2022-04-28,0,2022-03,1
258818,2022-04-28,1,2022-01,3
259767,2022-04-28,1,2022-01,3
260168,2022-04-28,1,2022-01,3
260465,2022-04-28,1,2022-01,3
261171,2022-04-28,1,2022-01,3
261510,2022-04-28,1,2022-01,3
261647,2022-04-28,1,2022-01,3
261680,2022-04-28,1,2022-03,1
261777,2022-04-28,1,2022-01,3
261810,2022-04-28,1,2022-02,2
261905,2022-04-28,1,2022-02,2
263076,2022-04-28,1,2022-02,2
263706,2022-04-28,1,2022-04,0
264295,2022-04-28,1,2022-04,0
265005,2022-04-28,1,2022-04,0
265044,2022-04-28,1,2022-02,2
265310,2022-04-28,1,2022-03,1
265588,2022-04-28,1,2022-03,1
265966,2022-04-28,1,2022-03,1
265967,2022-04-28,1,2022-03,1
267026,2022-04-28,1,2022-03,1
267765,2022-04-28,1,2022-03,1
267812,2022-04-28,1,2022-03,1
268357,2022-04-28,1,2022-03,1
268718,2022-04-28,1,2022-03,1
268800,2022-04-28,1,2022-04,0
268985,2022-04-28,1,2022-03,1
268990,2022-04-28,1,2022-04,0
269054,2022-04-28,1,2022-03,1
269066,2022-04-28,1,2022-04,0
269204,2022-04-28,1,2022-04,0
269220,2022-04-28,1,2022-04,0
269289,2022-04-28,1,2022-04,0
269492,2022-04-28,1,2022-04,0
269594,2022-04-28,1,2022-04,0
269646,2022-04-28,1,2022-04,0
270658,2022-04-28,0,2022-04,0
270670,2022-04-28,0,2022-04,0
270700,2022-04-28,1,2022-04,0
270738,2022-04-28,1,2022-04,0
270957,2022-04-28,1,2022-04,0
271015,2022-04-28,1,2022-04,0
271083,2022-04-28,1,2022-04,0
271231,2022-04-28,0,2022-04,0
271300,2022-04-28,1,2022-04,0
271326,2022-04-28,1,2022-04,0
271338,2022-04-28,1,2022-04,0
271348,2022-04-28,1,2022-04,0
271386,2022-04-28,0,2022-04,0
271543,2022-04-28,1,2022-04,0
271761,2022-04-28,1,2022-04,0
271911,2022-04-28,0,2022-04,0
272063,2022-04-28,1,2022-04,0
272086,2022-04-28,0,2022-04,0
272142,2022-04-28,0,2022-04,0
272145,2022-04-28,0,2022-04,0
272147,2022-04-28,0,2022-04,0
272187,2022-04-28,0,2022-04,0
272188,2022-04-28,0,2022-04,0
272192,2022-04-28,0,2022-04,0
272200,2022-04-28,0,2022-04,0
272209,2022-04-28,0,2022-04,0
272211,2022-04-28,0,2022-04,0
272212,2022-04-28,0,2022-04,0
272217,2022-04-28,0,2022-04,0
272225,2022-04-28,0,2022-04,0
272226,2022-04-28,0,2022-04,0
272228,2022-04-28,0,2022-04,0
272232,2022-04-28,0,2022-04,0
272233,2022-04-28,0,2022-04,0
272236,2022-04-28,0,2022-04,0
272245,2022-04-28,0,2022-04,0
272248,2022-04-28,0,2022-04,0
272250,2022-04-28,0,2022-04,0
272251,2022-04-28,0,2022-04,0
272253,2022-04-28,0,2022-04,0
272257,2022-04-28,0,2022-04,0
272262,2022-04-28,0,2022-04,0
272266,2022-04-28,0,2022-04,0
272269,2022-04-28,0,2022-04,0
272285,2022-04-28,0,2022-04,0
272291,2022-04-28,0,2022-04,0
268805,2022-04-28,1,2022-04,0
268978,2022-04-28,1,2022-03,1
269000,2022-04-28,1,2022-03,1
269565,2022-04-28,0,2022-04,0
269570,2022-04-28,1,2022-04,0
269978,2022-04-28,1,2022-04,0
269984,2022-04-28,1,2022-04,0
270179,2022-04-28,1,2022-04,0
270188,2022-04-28,1,2022-04,0
270690,2022-04-28,0,2022-04,0
270833,2022-04-28,1,2022-04,0
271035,2022-04-28,1,2022-04,0
271197,2022-04-28,1,2022-04,0
271243,2022-04-28,1,2022-04,0
271299,2022-04-28,0,2022-04,0
271335,2022-04-28,0,2022-04,0
271670,2022-04-28,1,2022-04,0
271741,2022-04-28,0,2022-04,0
271787,2022-04-28,1,2022-04,0
271792,2022-04-28,1,2022-04,0
271861,2022-04-28,0,2022-04,0
271913,2022-04-28,0,2022-04,0
271934,2022-04-28,0,2022-04,0
271935,2022-04-28,0,2022-04,0
271991,2022-04-28,1,2022-04,0
272001,2022-04-28,1,2022-04,0
272154,2022-04-28,0,2022-04,0
272159,2022-04-28,0,2022-04,0
272199,2022-04-28,1,2022-04,0
272210,2022-04-28,0,2022-04,0
272214,2022-04-28,0,2022-04,0
272234,2022-04-28,0,2022-04,0
272238,2022-04-28,0,2022-04,0
272274,2022-04-28,0,2022-04,0
272292,2022-04-28,0,2022-04,0
260998,2022-04-28,1,2022-01,3
261778,2022-04-28,1,2022-01,3
261801,2022-04-28,1,2022-01,3
265101,2022-04-28,1,2022-03,1
265317,2022-04-28,1,2022-03,1
265519,2022-04-28,1,2022-03,1
267064,2022-04-28,1,2022-03,1
268293,2022-04-28,1,2022-03,1
268352,2022-04-28,1,2022-03,1
268714,2022-04-28,1,2022-03,1
268926,2022-04-28,1,2022-03,1
269549,2022-04-28,1,2022-04,0
270075,2022-04-28,1,2022-04,0
270744,2022-04-28,1,2022-04,0
271333,2022-04-28,0,2022-04,0
271950,2022-04-28,1,2022-04,0
272255,2022-04-28,1,2022-04,0
259283,2022-04-28,1,2022-01,3
259383,2022-04-28,0,2022-04,0
259978,2022-04-28,0,2022-01,3
260042,2022-04-28,1,2022-02,2
260173,2022-04-28,1,2022-01,3
268805,2022-04-29,1,2022-04,0
269010,2022-04-29,1,2022-03,1
269230,2022-04-29,0,2022-04,0
269744,2022-04-29,1,2022-04,0
269872,2022-04-29,1,2022-04,0
270216,2022-04-29,0,2022-04,0
270381,2022-04-29,0,2022-04,0
270759,2022-04-29,0,2022-04,0
271035,2022-04-29,1,2022-04,0
271197,2022-04-29,1,2022-04,0
271519,2022-04-29,1,2022-04,0
271617,2022-04-29,1,2022-04,0
271792,2022-04-29,1,2022-04,0
271903,2022-04-29,1,2022-04,0
271935,2022-04-29,0,2022-04,0
271991,2022-04-29,1,2022-04,0
272029,2022-04-29,1,2022-04,0
272123,2022-04-29,0,2022-04,0
272134,2022-04-29,0,2022-04,0
272219,2022-04-29,0,2022-04,0
272255,2022-04-29,1,2022-04,0
272258,2022-04-29,0,2022-04,0
272296,2022-04-29,0,2022-04,0
272305,2022-04-29,0,2022-04,0
272328,2022-04-29,0,2022-04,0
272340,2022-04-29,0,2022-04,0
272342,2022-04-29,0,2022-04,0
272355,2022-04-29,0,2022-04,0
272361,2022-04-29,0,2022-04,0
272375,2022-04-29,0,2022-04,0
272399,2022-04-29,0,2022-04,0
260572,2022-04-29,1,2022-01,3
260998,2022-04-29,1,2022-01,3
263759,2022-04-29,1,2022-02,2
265519,2022-04-29,1,2022-03,1
267898,2022-04-29,1,2022-03,1
268390,2022-04-29,1,2022-04,0
268990,2022-04-29,1,2022-04,0
269519,2022-04-29,1,2022-04,0
270000,2022-04-29,1,2022-04,0
270606,2022-04-29,1,2022-04,0
271594,2022-04-29,0,2022-04,0
272001,2022-04-29,1,2022-04,0
272336,2022-04-29,0,2022-04,0
272402,2022-04-29,0,2022-04,0
258897,2022-04-29,0,2022-04,0
259300,2022-04-29,1,2022-01,3
259767,2022-04-29,1,2022-01,3
260042,2022-04-29,1,2022-02,2
260168,2022-04-29,1,2022-01,3
260173,2022-04-29,1,2022-01,3
258818,2022-04-29,1,2022-01,3
259283,2022-04-29,1,2022-01,3
261590,2022-04-29,1,2022-02,2
261647,2022-04-29,1,2022-01,3
261735,2022-04-29,1,2022-04,0
261801,2022-04-29,1,2022-01,3
261883,2022-04-29,1,2022-02,2
262487,2022-04-29,1,2022-04,0
263076,2022-04-29,1,2022-02,2
264049,2022-04-29,1,2022-03,1
264135,2022-04-29,0,2022-02,2
264295,2022-04-29,1,2022-04,0
265415,2022-04-29,1,2022-02,2
265653,2022-04-29,1,2022-03,1
265878,2022-04-29,1,2022-03,1
267026,2022-04-29,1,2022-03,1
268293,2022-04-29,1,2022-03,1
268584,2022-04-29,1,2022-03,1
260334,2022-04-29,0,2022-03,1
260345,2022-04-29,1,2022-01,3
260646,2022-04-29,1,2022-01,3
260787,2022-04-29,1,2022-01,3
261510,2022-04-29,1,2022-01,3
261550,2022-04-29,1,2022-01,3
261737,2022-04-29,1,2022-01,3
261771,2022-04-29,1,2022-04,0
261905,2022-04-29,1,2022-02,2
262112,2022-04-29,1,2022-03,1
262270,2022-04-29,1,2022-02,2
262377,2022-04-29,1,2022-02,2
262459,2022-04-29,1,2022-02,2
262886,2022-04-29,0,2022-02,2
263187,2022-04-29,0,2022-02,2
263496,2022-04-29,1,2022-02,2
263650,2022-04-29,1,2022-02,2
263693,2022-04-29,1,2022-03,1
264828,2022-04-29,0,2022-03,1
265250,2022-04-29,1,2022-02,2
265310,2022-04-29,1,2022-03,1
266012,2022-04-29,1,2022-03,1
266112,2022-04-29,1,2022-04,0
266507,2022-04-29,0,2022-03,1
266548,2022-04-29,1,2022-03,1
266788,2022-04-29,1,2022-03,1
267010,2022-04-29,1,2022-03,1
267765,2022-04-29,1,2022-03,1
267916,2022-04-29,1,2022-03,1
267959,2022-04-29,1,2022-03,1
268357,2022-04-29,1,2022-03,1
268682,2022-04-29,0,2022-03,1
268718,2022-04-29,1,2022-03,1
268978,2022-04-29,1,2022-03,1
268985,2022-04-29,1,2022-03,1
269054,2022-04-29,1,2022-03,1
269204,2022-04-29,1,2022-04,0
269220,2022-04-29,1,2022-04,0
269458,2022-04-29,0,2022-04,0
269485,2022-04-29,1,2022-04,0
269492,2022-04-29,1,2022-04,0
269549,2022-04-29,1,2022-04,0
269617,2022-04-29,0,2022-04,0
269646,2022-04-29,1,2022-04,0
270369,2022-04-29,0,2022-04,0
270700,2022-04-29,1,2022-04,0
270744,2022-04-29,1,2022-04,0
270911,2022-04-29,1,2022-04,0
270967,2022-04-29,0,2022-04,0
271015,2022-04-29,1,2022-04,0
271300,2022-04-29,1,2022-04,0
271326,2022-04-29,1,2022-04,0
271338,2022-04-29,1,2022-04,0
271465,2022-04-29,1,2022-04,0
271595,2022-04-29,0,2022-04,0
271624,2022-04-29,0,2022-04,0
271713,2022-04-29,0,2022-04,0
271761,2022-04-29,1,2022-04,0
271804,2022-04-29,0,2022-04,0
271867,2022-04-29,0,2022-04,0
271934,2022-04-29,0,2022-04,0
272054,2022-04-29,0,2022-04,0
272060,2022-04-29,0,2022-04,0
272063,2022-04-29,1,2022-04,0
272195,2022-04-29,0,2022-04,0
272199,2022-04-29,1,2022-04,0
272234,2022-04-29,0,2022-04,0
272248,2022-04-29,0,2022-04,0
272257,2022-04-29,0,2022-04,0
272291,2022-04-29,0,2022-04,0
272294,2022-04-29,0,2022-04,0
272301,2022-04-29,0,2022-04,0
272304,2022-04-29,0,2022-04,0
272307,2022-04-29,0,2022-04,0
272309,2022-04-29,0,2022-04,0
272318,2022-04-29,0,2022-04,0
272319,2022-04-29,0,2022-04,0
272325,2022-04-29,0,2022-04,0
272327,2022-04-29,0,2022-04,0
272329,2022-04-29,0,2022-04,0
272333,2022-04-29,0,2022-04,0
272335,2022-04-29,0,2022-04,0
272337,2022-04-29,0,2022-04,0
272339,2022-04-29,0,2022-04,0
272341,2022-04-29,0,2022-04,0
272345,2022-04-29,0,2022-04,0
272347,2022-04-29,0,2022-04,0
272348,2022-04-29,0,2022-04,0
272363,2022-04-29,0,2022-04,0
272371,2022-04-29,0,2022-04,0
272372,2022-04-29,0,2022-04,0
272376,2022-04-29,0,2022-04,0
272381,2022-04-29,0,2022-04,0
272384,2022-04-29,0,2022-04,0
272389,2022-04-29,0,2022-04,0
272396,2022-04-29,0,2022-04,0
272398,2022-04-29,0,2022-04,0
272404,2022-04-29,0,2022-04,0
272405,2022-04-29,0,2022-04,0
267937,2022-04-30,0,2022-03,1
268152,2022-04-30,1,2022-03,1
268764,2022-04-30,1,2022-03,1
269220,2022-04-30,1,2022-04,0
269492,2022-04-30,1,2022-04,0
269646,2022-04-30,1,2022-04,0
269776,2022-04-30,0,2022-04,0
270240,2022-04-30,1,2022-04,0
270263,2022-04-30,1,2022-04,0
270509,2022-04-30,1,2022-04,0
270700,2022-04-30,1,2022-04,0
270710,2022-04-30,1,2022-04,0
270944,2022-04-30,0,2022-04,0
270988,2022-04-30,0,2022-04,0
271326,2022-04-30,1,2022-04,0
271702,2022-04-30,0,2022-04,0
271761,2022-04-30,1,2022-04,0
271804,2022-04-30,0,2022-04,0
271828,2022-04-30,0,2022-04,0
271867,2022-04-30,0,2022-04,0
271934,2022-04-30,0,2022-04,0
272001,2022-04-30,1,2022-04,0
272029,2022-04-30,1,2022-04,0
272097,2022-04-30,0,2022-04,0
272232,2022-04-30,0,2022-04,0
272248,2022-04-30,0,2022-04,0
272249,2022-04-30,0,2022-04,0
272276,2022-04-30,0,2022-04,0
272283,2022-04-30,0,2022-04,0
272325,2022-04-30,0,2022-04,0
272349,2022-04-30,0,2022-04,0
272363,2022-04-30,0,2022-04,0
272371,2022-04-30,0,2022-04,0
272395,2022-04-30,0,2022-04,0
272402,2022-04-30,0,2022-04,0
272404,2022-04-30,0,2022-04,0
272420,2022-04-30,0,2022-04,0
272426,2022-04-30,0,2022-04,0
272433,2022-04-30,0,2022-04,0
272439,2022-04-30,0,2022-04,0
272440,2022-04-30,0,2022-04,0
272443,2022-04-30,0,2022-04,0
272445,2022-04-30,0,2022-04,0
272446,2022-04-30,0,2022-04,0
272448,2022-04-30,0,2022-04,0
272449,2022-04-30,0,2022-04,0
272453,2022-04-30,0,2022-04,0
272459,2022-04-30,0,2022-04,0
272460,2022-04-30,0,2022-04,0
272468,2022-04-30,0,2022-04,0
272473,2022-04-30,0,2022-04,0
272475,2022-04-30,0,2022-04,0
272476,2022-04-30,0,2022-04,0
272477,2022-04-30,0,2022-04,0
272482,2022-04-30,0,2022-04,0
258818,2022-04-30,1,2022-01,3
259767,2022-04-30,1,2022-01,3
260042,2022-04-30,1,2022-02,2
260176,2022-04-30,1,2022-04,0
260334,2022-04-30,0,2022-03,1
260998,2022-04-30,1,2022-01,3
261412,2022-04-30,1,2022-03,1
261554,2022-04-30,1,2022-02,2
262297,2022-04-30,1,2022-02,2
262459,2022-04-30,1,2022-02,2
263496,2022-04-30,1,2022-02,2
264295,2022-04-30,1,2022-04,0
264828,2022-04-30,0,2022-03,1
265653,2022-04-30,1,2022-03,1
267010,2022-04-30,1,2022-03,1
267936,2022-04-30,1,2022-03,1
268242,2022-04-30,1,2022-04,0
268444,2022-04-30,0,2022-04,0
268465,2022-04-30,1,2022-03,1
268510,2022-04-30,1,2022-03,1
268805,2022-04-30,1,2022-04,0
268978,2022-04-30,1,2022-03,1
269289,2022-04-30,1,2022-04,0
270393,2022-04-30,1,2022-04,0
270491,2022-04-30,0,2022-04,0
270654,2022-04-30,0,2022-04,0
270738,2022-04-30,1,2022-04,0
270833,2022-04-30,1,2022-04,0
271296,2022-04-30,1,2022-04,0
271310,2022-04-30,1,2022-04,0
271617,2022-04-30,1,2022-04,0
271658,2022-04-30,0,2022-04,0
271792,2022-04-30,1,2022-04,0
271869,2022-04-30,0,2022-04,0
271903,2022-04-30,1,2022-04,0
272054,2022-04-30,0,2022-04,0
272234,2022-04-30,0,2022-04,0
272255,2022-04-30,1,2022-04,0
272258,2022-04-30,0,2022-04,0
272405,2022-04-30,0,2022-04,0
272421,2022-04-30,0,2022-04,0
272425,2022-04-30,1,2022-04,0
272427,2022-04-30,0,2022-04,0
272432,2022-04-30,0,2022-04,0
272434,2022-04-30,0,2022-04,0
272435,2022-04-30,0,2022-04,0
272437,2022-04-30,0,2022-04,0
272450,2022-04-30,0,2022-04,0
272463,2022-04-30,1,2022-04,0
272470,2022-04-30,0,2022-04,0
272471,2022-04-30,0,2022-04,0
272472,2022-04-30,1,2022-04,0
272478,2022-04-30,0,2022-04,0
259026,2022-04-30,1,2022-01,3
260173,2022-04-30,1,2022-01,3
260345,2022-04-30,1,2022-01,3
261590,2022-04-30,1,2022-02,2
266001,2022-04-30,1,2022-03,1
268390,2022-04-30,1,2022-04,0
270744,2022-04-30,1,2022-04,0
271154,2022-04-30,1,2022-04,0
271300,2022-04-30,1,2022-04,0
271711,2022-04-30,0,2022-04,0
272436,2022-04-30,0,2022-04,0
272457,2022-04-30,0,2022-04,0
259054,2022-04-30,1,2022-01,3
259283,2022-04-30,1,2022-01,3
260465,2022-04-30,1,2022-01,3
260787,2022-04-30,1,2022-01,3
261552,2022-04-30,1,2022-01,3
261735,2022-04-30,1,2022-04,0
261771,2022-04-30,1,2022-04,0
261801,2022-04-30,1,2022-01,3
262487,2022-04-30,1,2022-04,0
263293,2022-04-30,1,2022-02,2
263309,2022-04-30,0,2022-04,0
263494,2022-04-30,1,2022-04,0
264368,2022-04-30,1,2022-03,1
265101,2022-04-30,1,2022-03,1
265250,2022-04-30,1,2022-02,2
265317,2022-04-30,1,2022-03,1
266012,2022-04-30,1,2022-03,1
266584,2022-04-30,1,2022-03,1
266614,2022-04-30,1,2022-03,1
266754,2022-04-30,1,2022-03,1
260910,2022-05-01,1,2022-01,4
260998,2022-05-01,1,2022-01,4
261412,2022-05-01,1,2022-03,2
261491,2022-05-01,1,2022-01,4
261519,2022-05-01,1,2022-01,4
261680,2022-05-01,1,2022-03,2
261771,2022-05-01,1,2022-04,1
262260,2022-05-01,1,2022-04,1
262711,2022-05-01,0,2022-02,3
262819,2022-05-01,1,2022-02,3
262992,2022-05-01,1,2022-02,3
263494,2022-05-01,1,2022-04,1
263496,2022-05-01,1,2022-02,3
264348,2022-05-01,0,2022-02,3
264476,2022-05-01,1,2022-02,3
265101,2022-05-01,1,2022-03,2
265310,2022-05-01,1,2022-03,2
265489,2022-05-01,1,2022-03,2
265966,2022-05-01,1,2022-03,2
266012,2022-05-01,1,2022-03,2
266112,2022-05-01,1,2022-04,1
266507,2022-05-01,0,2022-03,2
266758,2022-05-01,1,2022-03,2
258956,2022-05-01,1,2022-03,2
261554,2022-05-01,1,2022-02,3
261590,2022-05-01,1,2022-02,3
261801,2022-05-01,1,2022-01,4
262569,2022-05-01,0,2022-02,3
262714,2022-05-01,1,2022-02,3
263008,2022-05-01,1,2022-03,2
263293,2022-05-01,1,2022-02,3
263321,2022-05-01,1,2022-02,3
263579,2022-05-01,1,2022-04,1
264295,2022-05-01,1,2022-04,1
265196,2022-05-01,1,2022-03,2
265317,2022-05-01,1,2022-03,2
265560,2022-05-01,0,2022-03,2
265967,2022-05-01,1,2022-03,2
265969,2022-05-01,0,2022-03,2
267010,2022-05-01,1,2022-03,2
267959,2022-05-01,1,2022-03,2
268398,2022-05-01,0,2022-03,2
268465,2022-05-01,1,2022-03,2
267898,2022-05-01,1,2022-03,2
267919,2022-05-01,1,2022-03,2
268152,2022-05-01,1,2022-03,2
268444,2022-05-01,0,2022-04,1
268556,2022-05-01,1,2022-04,1
268978,2022-05-01,1,2022-03,2
268985,2022-05-01,1,2022-03,2
268990,2022-05-01,1,2022-04,1
269040,2022-05-01,1,2022-03,2
269371,2022-05-01,0,2022-05,0
269415,2022-05-01,0,2022-04,1
269838,2022-05-01,0,2022-04,1
269864,2022-05-01,1,2022-04,1
270098,2022-05-01,1,2022-04,1
270240,2022-05-01,1,2022-04,1
270606,2022-05-01,1,2022-04,1
270619,2022-05-01,1,2022-04,1
270988,2022-05-01,0,2022-04,1
271015,2022-05-01,1,2022-04,1
271035,2022-05-01,1,2022-04,1
271056,2022-05-01,0,2022-04,1
271204,2022-05-01,0,2022-04,1
271220,2022-05-01,1,2022-04,1
271326,2022-05-01,1,2022-04,1
271338,2022-05-01,1,2022-04,1
271543,2022-05-01,1,2022-04,1
271872,2022-05-01,1,2022-05,0
271934,2022-05-01,0,2022-04,1
272132,2022-05-01,0,2022-05,0
272157,2022-05-01,1,2022-05,0
272206,2022-05-01,0,2022-05,0
272234,2022-05-01,0,2022-04,1
272363,2022-05-01,0,2022-04,1
272393,2022-05-01,0,2022-05,0
272395,2022-05-01,0,2022-04,1
272425,2022-05-01,1,2022-04,1
272436,2022-05-01,0,2022-04,1
272504,2022-05-01,0,2022-05,0
272506,2022-05-01,0,2022-05,0
272513,2022-05-01,0,2022-05,0
272516,2022-05-01,0,2022-05,0
272518,2022-05-01,0,2022-05,0
272521,2022-05-01,0,2022-05,0
272523,2022-05-01,0,2022-05,0
272526,2022-05-01,0,2022-05,0
272527,2022-05-01,0,2022-05,0
272532,2022-05-01,0,2022-05,0
272533,2022-05-01,0,2022-05,0
272536,2022-05-01,0,2022-05,0
272541,2022-05-01,0,2022-05,0
272544,2022-05-01,0,2022-05,0
272546,2022-05-01,0,2022-05,0
272547,2022-05-01,0,2022-05,0
272559,2022-05-01,0,2022-05,0
268728,2022-05-01,0,2022-03,2
268805,2022-05-01,1,2022-04,1
269130,2022-05-01,1,2022-04,1
270263,2022-05-01,1,2022-04,1
270393,2022-05-01,1,2022-04,1
270710,2022-05-01,1,2022-04,1
270738,2022-05-01,1,2022-04,1
270833,2022-05-01,1,2022-04,1
271243,2022-05-01,1,2022-04,1
271519,2022-05-01,1,2022-04,1
271687,2022-05-01,0,2022-04,1
271761,2022-05-01,1,2022-04,1
271792,2022-05-01,1,2022-04,1
271903,2022-05-01,1,2022-04,1
271991,2022-05-01,1,2022-04,1
272029,2022-05-01,1,2022-04,1
272330,2022-05-01,0,2022-05,0
272342,2022-05-01,0,2022-04,1
272348,2022-05-01,0,2022-04,1
272404,2022-05-01,0,2022-04,1
272434,2022-05-01,0,2022-04,1
272437,2022-05-01,1,2022-05,0
272450,2022-05-01,0,2022-04,1
272463,2022-05-01,1,2022-04,1
272476,2022-05-01,0,2022-04,1
272482,2022-05-01,0,2022-04,1
272495,2022-05-01,0,2022-05,0
272496,2022-05-01,0,2022-05,0
272501,2022-05-01,0,2022-05,0
272507,2022-05-01,0,2022-05,0
272514,2022-05-01,0,2022-05,0
272515,2022-05-01,0,2022-05,0
272529,2022-05-01,0,2022-05,0
272531,2022-05-01,0,2022-05,0
272543,2022-05-01,1,2022-05,0
272551,2022-05-01,0,2022-05,0
272553,2022-05-01,0,2022-05,0
260042,2022-05-01,1,2022-02,3
261337,2022-05-01,1,2022-02,3
268331,2022-05-01,1,2022-03,2
269054,2022-05-01,1,2022-03,2
269485,2022-05-01,1,2022-04,1
269492,2022-05-01,1,2022-04,1
269646,2022-05-01,1,2022-04,1
270599,2022-05-01,1,2022-04,1
270700,2022-05-01,1,2022-04,1
270744,2022-05-01,1,2022-04,1
271154,2022-05-01,1,2022-04,1
271800,2022-05-01,1,2022-05,0
271950,2022-05-01,1,2022-04,1
272001,2022-05-01,1,2022-04,1
272371,2022-05-01,0,2022-04,1
272421,2022-05-01,0,2022-04,1
272457,2022-05-01,0,2022-04,1
259283,2022-05-01,1,2022-01,4
259429,2022-05-01,1,2022-01,4
260168,2022-05-01,1,2022-01,4
268800,2022-05-02,1,2022-04,1
268805,2022-05-02,1,2022-04,1
268978,2022-05-02,1,2022-03,2
269040,2022-05-02,1,2022-03,2
269744,2022-05-02,1,2022-04,1
269812,2022-05-02,0,2022-04,1
270179,2022-05-02,1,2022-04,1
